interval,gameId,player,exercise,q_score,reward
3,765,A. Davis - davisan02,False,7.1927404,1.9263978788321339
4,765,A. Davis - davisan02,True,7.023817,0.0
0,766,A. Davis - davisan02,False,4.311134,0.0
1,766,A. Davis - davisan02,False,5.7211447,4.42643447421173
2,766,A. Davis - davisan02,False,4.871579,1.8528689484234597
3,766,A. Davis - davisan02,False,5.296578,2.279303422635188
4,766,A. Davis - davisan02,True,5.991626,2.7057378968469195
0,784,A. Davis - davisan02,False,4.720045,0.0
1,784,A. Davis - davisan02,False,5.0594,0.0
2,784,A. Davis - davisan02,False,3.9332647,0.0
3,784,A. Davis - davisan02,False,2.9476335,0.0
4,784,A. Davis - davisan02,True,5.110069,0.0
0,785,A. Davis - davisan02,False,4.560912,0.0
1,785,A. Davis - davisan02,False,3.7297556,0.0
2,785,A. Davis - davisan02,False,4.4232397,0.27692307692307594
3,785,A. Davis - davisan02,False,3.1394742,0.0
4,785,A. Davis - davisan02,True,2.1387243,0.0
0,786,A. Davis - davisan02,False,4.0068045,0.0
1,786,A. Davis - davisan02,False,5.3699846,3.92751784298176
2,786,A. Davis - davisan02,True,6.9483852,9.85503568596352
3,786,A. Davis - davisan02,True,7.557722,11.782553528945279
4,786,A. Davis - davisan02,True,6.657507,7.7100713719270395
0,788,A. Davis - davisan02,False,5.5671654,0.0
1,788,A. Davis - davisan02,False,5.662893,0.0
2,788,A. Davis - davisan02,False,5.4136667,0.0
3,788,A. Davis - davisan02,False,8.411151,6.139596578094945
4,788,A. Davis - davisan02,True,8.103701,4.852795437459925
0,789,A. Davis - davisan02,False,5.7586403,0.0
1,789,A. Davis - davisan02,False,8.488874,6.056477316140489
2,789,A. Davis - davisan02,False,8.378585,4.112954632280978
3,789,A. Davis - davisan02,False,9.797576,6.169431948421469
4,789,A. Davis - davisan02,True,12.517248,12.225909264561956
0,790,A. Davis - davisan02,False,5.0413804,0.0
1,790,A. Davis - davisan02,True,7.4563856,7.750157076350747
2,790,A. Davis - davisan02,False,6.3599653,3.5003141527014936
3,790,A. Davis - davisan02,False,4.9484577,0.0
4,790,A. Davis - davisan02,True,5.0307302,0.0
0,792,A. Davis - davisan02,False,4.9491544,0.0
1,792,A. Davis - davisan02,False,6.211424,3.3455007814613023
2,792,A. Davis - davisan02,False,7.0631285,4.6910015629226045
3,792,A. Davis - davisan02,False,6.4382553,0.03650234438390498
4,792,A. Davis - davisan02,True,8.845582,5.382003125845209
0,795,A. Davis - davisan02,False,4.30499,0.0
1,795,A. Davis - davisan02,False,4.1056957,0.0
2,795,A. Davis - davisan02,False,3.2237763,0.0
3,795,A. Davis - davisan02,False,2.6876938,0.0
4,795,A. Davis - davisan02,True,3.7201736,0.0
0,796,A. Davis - davisan02,False,3.7813077,0.0
1,796,A. Davis - davisan02,False,3.6445868,0.01862686917466494
2,796,A. Davis - davisan02,False,2.726269,0.03725373834932988
3,796,A. Davis - davisan02,False,2.0793386,0.05588060752399571
4,796,A. Davis - davisan02,True,0.55510306,0.0
0,798,A. Davis - davisan02,False,4.964384,0.0
1,798,A. Davis - davisan02,False,6.6117315,4.50018549878111
2,798,A. Davis - davisan02,False,4.01614,0.0
3,798,A. Davis - davisan02,False,3.7714717,0.0
4,798,A. Davis - davisan02,True,3.3599846,0.0
0,799,A. Davis - davisan02,False,5.755176,0.0
1,799,A. Davis - davisan02,False,5.1770267,0.0
2,799,A. Davis - davisan02,False,6.2228,0.0
3,799,A. Davis - davisan02,False,6.7057676,0.0
4,799,A. Davis - davisan02,True,8.323939,3.263157894736839
0,802,A. Davis - davisan02,False,4.3334274,0.0
1,802,A. Davis - davisan02,False,4.119095,0.0
2,802,A. Davis - davisan02,False,6.065805,5.1669355009549705
3,802,A. Davis - davisan02,False,5.525776,2.2504032514324557
4,802,A. Davis - davisan02,True,4.7095094,0.0
0,803,A. Davis - davisan02,False,4.707317,0.0
1,803,A. Davis - davisan02,True,8.541657,11.319798566773684
2,803,A. Davis - davisan02,False,8.067523,7.639597133547367
3,803,A. Davis - davisan02,False,8.496974,7.95939570032105
4,803,A. Davis - davisan02,True,8.365682,5.279194267094734
0,804,A. Davis - davisan02,False,5.2262897,0.0
1,804,A. Davis - davisan02,False,6.934105,4.272646025161375
2,804,A. Davis - davisan02,False,7.0190926,2.5452920503227503
3,804,A. Davis - davisan02,False,5.260108,0.0
4,804,A. Davis - davisan02,True,6.5778875,0.0
0,805,A. Davis - davisan02,False,3.7297955,0.0
1,805,A. Davis - davisan02,False,2.1438446,0.0
2,805,A. Davis - davisan02,False,1.4647695,0.0
3,805,A. Davis - davisan02,True,3.6846235,7.688597049758123
4,805,A. Davis - davisan02,True,1.953343,3.251462733010829
0,807,A. Davis - davisan02,False,5.251053,0.0
1,807,A. Davis - davisan02,False,6.729929,2.0013266103452736
2,807,A. Davis - davisan02,False,8.298262,8.002653220690547
3,807,A. Davis - davisan02,False,8.850384,8.00397983103582
4,807,A. Davis - davisan02,True,6.8004856,0.005306441381094373
0,808,A. Davis - davisan02,False,5.586804,0.0
1,808,A. Davis - davisan02,False,5.0344753,0.0
2,808,A. Davis - davisan02,False,8.610434,7.046953133148126
3,808,A. Davis - davisan02,True,10.582365,13.07042969972219
4,808,A. Davis - davisan02,True,10.007051,11.093906266296251
0,809,A. Davis - davisan02,False,5.2185235,0.0
1,809,A. Davis - davisan02,False,6.210471,0.7839561356356786
2,809,A. Davis - davisan02,False,6.8033133,1.5679122712713571
3,809,A. Davis - davisan02,True,10.145633,11.351868406907037
4,809,A. Davis - davisan02,True,10.585304,11.135824542542714
0,810,A. Davis - davisan02,False,3.7017448,0.0
1,810,A. Davis - davisan02,False,3.5315769,1.7781708924900181
2,810,A. Davis - davisan02,True,3.6611226,5.556341784980036
3,810,A. Davis - davisan02,False,1.4977152,1.3345126774700553
4,810,A. Davis - davisan02,True,-0.5927397,0.0
0,811,A. Davis - davisan02,False,3.8022287,0.0
1,811,A. Davis - davisan02,False,2.8909261,0.0
2,811,A. Davis - davisan02,False,0.5680889,0.0
3,811,A. Davis - davisan02,True,-0.50175583,0.0
4,811,A. Davis - davisan02,True,-2.1845431,0.0
0,812,A. Davis - davisan02,False,3.2914546,0.0
1,812,A. Davis - davisan02,False,3.4462469,1.7902981745041995
2,812,A. Davis - davisan02,False,2.7746017,2.580596349008399
3,812,A. Davis - davisan02,True,2.7739103,5.370894523512598
