interval,gameId,player,exercise,q_score,reward
2,539,A. Davis - davisan02,False,6.968808,5.699999999999999
3,539,A. Davis - davisan02,False,5.1200113,2.049999999999997
4,539,A. Davis - davisan02,True,2.7799702,0.0
0,540,A. Davis - davisan02,False,5.2002363,0.0
1,540,A. Davis - davisan02,False,10.5202265,7.962583076957828
2,540,A. Davis - davisan02,False,9.731052,4.925166153915656
3,540,A. Davis - davisan02,False,9.158151,4.887749230873485
4,540,A. Davis - davisan02,True,4.4009,0.0
0,557,A. Davis - davisan02,False,3.0728512,0.0
1,557,A. Davis - davisan02,False,4.4063435,3.5130373647343633
2,557,A. Davis - davisan02,False,4.1638045,2.0260747294687267
3,557,A. Davis - davisan02,False,2.8498747,0.0
4,557,A. Davis - davisan02,True,0.6009961,0.0
0,558,A. Davis - davisan02,False,4.2898235,0.0
1,558,A. Davis - davisan02,False,6.0205827,3.625231146470427
2,558,A. Davis - davisan02,False,4.0928974,1.2504622929408544
3,558,A. Davis - davisan02,False,1.6334432,0.0
4,558,A. Davis - davisan02,True,1.7200648,0.0
0,600,A. Davis - davisan02,False,5.057248,0.0
1,600,A. Davis - davisan02,False,6.0557837,1.234521068361369
2,600,A. Davis - davisan02,False,6.324316,0.0
3,600,A. Davis - davisan02,False,7.515856,3.7035632050841087
4,600,A. Davis - davisan02,True,7.9575415,1.938084273445476
0,639,A. Davis - davisan02,False,5.2046714,0.0
1,639,A. Davis - davisan02,False,4.4968586,0.0
2,639,A. Davis - davisan02,False,3.8464398,0.0
3,639,A. Davis - davisan02,False,5.9863987,0.0
4,639,A. Davis - davisan02,True,10.734505,4.194691037107258
0,714,A. Davis - davisan02,False,4.639513,0.0
1,714,A. Davis - davisan02,False,8.9640255,6.693601610215207
2,714,A. Davis - davisan02,False,13.292658,12.387203220430415
3,714,A. Davis - davisan02,False,15.32502,14.080804830645622
4,714,A. Davis - davisan02,True,14.450926,11.77440644086083
0,749,A. Davis - davisan02,False,2.9477248,0.0
1,749,A. Davis - davisan02,False,4.3643637,3.7952613999945575
2,749,A. Davis - davisan02,False,2.5436063,0.5905227999891149
3,749,A. Davis - davisan02,False,4.5533643,4.3857841999836715
4,749,A. Davis - davisan02,True,7.526272,7.18104559997823
0,785,A. Davis - davisan02,False,4.47266,0.0
1,785,A. Davis - davisan02,False,3.171379,0.0
2,785,A. Davis - davisan02,False,1.8439049,0.0
3,785,A. Davis - davisan02,False,5.542405,4.559029944918635
4,785,A. Davis - davisan02,True,8.973957,5.745373259891512
0,820,A. Davis - davisan02,False,3.9093146,0.0
1,820,A. Davis - davisan02,False,4.5544014,0.0
2,820,A. Davis - davisan02,False,2.359297,0.0
3,820,A. Davis - davisan02,False,2.4608874,0.0
4,820,A. Davis - davisan02,True,0.53585863,0.0
0,861,A. Davis - davisan02,False,3.381459,0.0
1,861,A. Davis - davisan02,False,5.2905664,4.214560543443905
2,861,A. Davis - davisan02,False,5.6617675,4.429121086887809
3,861,A. Davis - davisan02,True,11.145016,11.643681630331713
4,861,A. Davis - davisan02,True,9.294891,7.8582421737756185
0,898,A. Davis - davisan02,False,4.59995,0.0
1,898,A. Davis - davisan02,False,5.703834,1.7500129254631602
2,898,A. Davis - davisan02,False,4.4510965,1.5000258509263205
3,898,A. Davis - davisan02,False,2.8989162,0.2500387763894807
4,898,A. Davis - davisan02,True,3.3573437,0.0
0,935,A. Davis - davisan02,False,4.1309648,0.0
1,935,A. Davis - davisan02,False,3.2112274,0.0
2,935,A. Davis - davisan02,False,0.9980817,0.0
3,935,A. Davis - davisan02,False,1.194332,0.0
4,935,A. Davis - davisan02,True,0.88712883,0.0
0,936,A. Davis - davisan02,False,5.461992,0.0
1,936,A. Davis - davisan02,False,9.21617,7.32277040087673
2,936,A. Davis - davisan02,False,11.35685,9.64554080175346
3,936,A. Davis - davisan02,False,16.578445,15.96831120263019
4,936,A. Davis - davisan02,True,12.023195,8.291081603506921
0,970,A. Davis - davisan02,False,4.6608763,0.0
1,970,A. Davis - davisan02,False,3.4373682,0.0
2,970,A. Davis - davisan02,False,2.5957217,0.24627596730091916
3,970,A. Davis - davisan02,False,3.3866954,1.8694139509513796
4,970,A. Davis - davisan02,True,0.8194438,0.0
0,1008,A. Davis - davisan02,False,3.9460535,0.0
1,1008,A. Davis - davisan02,False,1.9390814,0.0
2,1008,A. Davis - davisan02,False,0.93170285,0.0
3,1008,A. Davis - davisan02,False,0.3215368,0.0
4,1008,A. Davis - davisan02,True,1.2353524,0.0
0,1009,A. Davis - davisan02,False,4.355136,0.0
1,1009,A. Davis - davisan02,False,5.6611705,1.7394736842105267
2,1009,A. Davis - davisan02,False,5.868859,0.47894736842105345
3,1009,A. Davis - davisan02,False,5.2118363,0.0
4,1009,A. Davis - davisan02,True,3.5462759,0.0
0,1050,A. Davis - davisan02,False,3.6642632,0.0
1,1050,A. Davis - davisan02,False,2.0009525,0.0
2,1050,A. Davis - davisan02,False,0.88354945,0.0
3,1050,A. Davis - davisan02,False,0.94386053,0.0
4,1050,A. Davis - davisan02,True,0.24356785,0.0
0,1085,A. Davis - davisan02,False,4.679481,0.0
1,1085,A. Davis - davisan02,False,8.315723,5.406112840605408
2,1085,A. Davis - davisan02,False,9.898157,8.812225681210816
3,1085,A. Davis - davisan02,False,13.574288,11.218338521816221
4,1085,A. Davis - davisan02,True,14.560215,11.624451362421631
0,1086,A. Davis - davisan02,False,4.553965,0.0
1,1086,A. Davis - davisan02,False,6.2476354,4.3593634234687375
2,1086,A. Davis - davisan02,False,5.290974,1.718726846937475
3,1086,A. Davis - davisan02,False,7.54684,6.078090270406214
4,1086,A. Davis - davisan02,True,3.3549266,0.0
0,193,A. Drummond - drumman01,False,3.0750988,0.0
1,193,A. Drummond - drumman01,True,5.9398518,6.7645793093696165
2,193,A. Drummond - drumman01,True,7.8348317,8.529158618739233
3,193,A. Drummond - drumman01,True,4.6989584,5.29373792810885
4,193,A. Drummond - drumman01,True,5.4884806,6.058317237478466
0,196,A. Drummond - drumman01,False,3.3162477,0.0
1,196,A. Drummond - drumman01,True,4.7294846,5.544905165004682
2,196,A. Drummond - drumman01,True,4.274008,6.089810330009364
3,196,A. Drummond - drumman01,True,3.7938228,5.634715495014046
4,196,A. Drummond - drumman01,True,7.9800825,9.179620660018728
0,198,A. Drummond - drumman01,False,3.931158,0.0
1,198,A. Drummond - drumman01,False,3.5209737,0.0
2,198,A. Drummond - drumman01,False,6.9629245,1.8538721900019386
3,198,A. Drummond - drumman01,False,8.668788,2.2808082850029088
4,198,A. Drummond - drumman01,True,3.9046655,0.0
0,213,A. Drummond - drumman01,False,4.273139,0.0
1,213,A. Drummond - drumman01,False,7.7298255,5.696603443219655
2,213,A. Drummond - drumman01,False,7.5995975,6.393206886439311
3,213,A. Drummond - drumman01,False,3.7069232,3.0898103296589667
4,213,A. Drummond - drumman01,True,6.733633,6.786413772878621
0,304,A. Drummond - drumman01,False,3.7880096,0.0
1,304,A. Drummond - drumman01,False,6.0385265,3.9270288762912964
2,304,A. Drummond - drumman01,False,5.9260683,3.8540577525825928
3,304,A. Drummond - drumman01,False,10.893362,10.78108662887389
4,304,A. Drummond - drumman01,True,7.082258,6.7081155051651855
0,305,A. Drummond - drumman01,False,4.191209,0.0
1,305,A. Drummond - drumman01,False,6.2824883,5.65
