interval,gameId,player,exercise,q_score,reward
0,145,A. Blakeney - blakean01,False,2.788979,0.0
1,145,A. Blakeney - blakean01,False,2.0950482,0.0
2,145,A. Blakeney - blakean01,True,2.13796,3.6958948411663464
3,145,A. Blakeney - blakean01,True,2.033279,3.5438422617495196
4,145,A. Blakeney - blakean01,True,2.6839979,5.391789682332693
0,961,A. Blakeney - blakean01,False,3.1416802,0.0
1,961,A. Blakeney - blakean01,False,1.5712475,0.25
2,961,A. Blakeney - blakean01,False,1.3379236,0.0
3,961,A. Blakeney - blakean01,False,1.0267261,0.0
4,961,A. Blakeney - blakean01,True,1.0680323,0.0
0,614,A. Bradley - bradlav01,False,3.0336428,0.0
1,614,A. Bradley - bradlav01,False,1.9727596,0.0
2,614,A. Bradley - bradlav01,False,1.6665605,0.0
3,614,A. Bradley - bradlav01,True,4.6062975,8.718707396674487
4,614,A. Bradley - bradlav01,True,3.2370794,6.624943195565983
0,628,A. Bradley - bradlav01,False,3.5966,0.0
1,628,A. Bradley - bradlav01,False,3.2166243,0.0
2,628,A. Bradley - bradlav01,False,1.2185656,0.0
3,628,A. Bradley - bradlav01,True,3.1409335,4.894387463858028
4,628,A. Bradley - bradlav01,True,1.882053,0.859183285144038
0,639,A. Bradley - bradlav01,False,2.809856,0.0
1,639,A. Bradley - bradlav01,False,1.9095193,0.0
2,639,A. Bradley - bradlav01,False,1.8422107,0.779831650736261
3,639,A. Bradley - bradlav01,False,1.901394,1.6697474761043907
4,639,A. Bradley - bradlav01,True,2.6142697,4.559663301472522
0,643,A. Bradley - bradlav01,False,3.2728095,0.0
1,643,A. Bradley - bradlav01,False,3.7840176,1.5648106070650325
2,643,A. Bradley - bradlav01,True,2.083222,2.129621214130065
3,643,A. Bradley - bradlav01,False,1.806263,0.6944318211950975
4,643,A. Bradley - bradlav01,True,0.90346223,0.0
0,646,A. Bradley - bradlav01,False,3.5874486,0.0
1,646,A. Bradley - bradlav01,True,8.637552,11.983290597912859
2,646,A. Bradley - bradlav01,True,5.996377,10.966581195825716
3,646,A. Bradley - bradlav01,True,7.7993097,16.949871793738573
4,646,A. Bradley - bradlav01,True,8.085426,16.933162391651432
0,885,A. Bradley - bradlav01,False,3.081627,0.0
1,885,A. Bradley - bradlav01,False,2.360618,0.0972159105689352
2,885,A. Bradley - bradlav01,False,1.4478625,0.0
3,885,A. Bradley - bradlav01,True,3.270894,3.2916477317068065
4,885,A. Bradley - bradlav01,True,5.098654,7.388863642275741
0,1291,A. Bradley - bradlav01,False,3.3591385,0.0
1,1291,A. Bradley - bradlav01,True,3.4886727,5.145518144610118
2,1291,A. Bradley - bradlav01,False,1.4697262,1.2910362892202354
3,1291,A. Bradley - bradlav01,True,2.3671603,6.436554433830352
4,1291,A. Bradley - bradlav01,True,2.007387,5.582072578440471
0,575,A. Burks - burksal01,False,2.6148136,0.0
1,575,A. Burks - burksal01,False,2.2264974,1.1812085330568052
2,575,A. Burks - burksal01,False,1.078399,0.0
3,575,A. Burks - burksal01,False,1.1431531,0.0
4,575,A. Burks - burksal01,True,1.5450977,1.7248341322272207
0,788,A. Burks - burksal01,False,3.16323,0.0
1,788,A. Burks - burksal01,False,2.6085343,1.220219204669866
2,788,A. Burks - burksal01,False,1.6592766,1.4404384093397322
3,788,A. Burks - burksal01,False,1.0229826,0.0
4,788,A. Burks - burksal01,True,1.0323169,1.8808768186794644
0,601,A. Caruso - carusal01,False,2.9169407,0.0
1,601,A. Caruso - carusal01,False,1.6317828,0.0
2,601,A. Caruso - carusal01,False,0.8956399,0.0
3,601,A. Caruso - carusal01,False,0.6939981,0.0
4,601,A. Caruso - carusal01,True,0.86662734,0.0
0,608,A. Caruso - carusal01,False,3.2441463,0.0
1,608,A. Caruso - carusal01,False,3.4743066,3.36611787174283
2,608,A. Caruso - carusal01,True,3.0561283,3.73223574348566
3,608,A. Caruso - carusal01,True,2.6753516,3.09835361522849
4,608,A. Caruso - carusal01,True,1.593501,0.0
0,121,A. Crabbe - crabbal01,False,3.2516322,0.0
1,121,A. Crabbe - crabbal01,False,2.121799,0.0
2,121,A. Crabbe - crabbal01,False,2.182529,0.8263734491151951
3,121,A. Crabbe - crabbal01,False,1.7055792,0.0
4,121,A. Crabbe - crabbal01,True,1.7630093,0.6527468982303901
0,215,A. Crabbe - crabbal01,False,3.2019496,0.0
1,215,A. Crabbe - crabbal01,False,2.634986,1.9947802759555637
2,215,A. Crabbe - crabbal01,False,1.634471,0.0
3,215,A. Crabbe - crabbal01,False,0.9746758,0.0
4,215,A. Crabbe - crabbal01,True,0.6368313,0.0
0,958,A. Crabbe - crabbal01,False,3.500121,0.0
1,958,A. Crabbe - crabbal01,False,2.6249056,1.0048252648925762
2,958,A. Crabbe - crabbal01,False,1.8162907,0.00965052978515235
3,958,A. Crabbe - crabbal01,True,2.47237,4.014475794677729
4,958,A. Crabbe - crabbal01,True,2.021737,4.019301059570305
0,1176,A. Crabbe - crabbal01,False,3.4187045,0.0
1,1176,A. Crabbe - crabbal01,False,2.1480432,0.0
2,1176,A. Crabbe - crabbal01,False,1.6491427,0.0
3,1176,A. Crabbe - crabbal01,False,1.4926442,0.22650860702199438
4,1176,A. Crabbe - crabbal01,True,2.3649242,4.9686781426959925
0,462,A. Davis - davisan02,False,4.8596916,0.0
1,462,A. Davis - davisan02,False,5.4513607,2.0
2,462,A. Davis - davisan02,False,5.5666428,2.0
3,462,A. Davis - davisan02,False,4.1442823,0.0
4,462,A. Davis - davisan02,True,6.216051,0.0
0,510,A. Davis - davisan02,False,3.2580173,0.0
1,510,A. Davis - davisan02,False,3.950869,3.935447262908734
2,510,A. Davis - davisan02,False,1.516182,0.0
3,510,A. Davis - davisan02,True,1.7269629,2.8063417887262005
4,510,A. Davis - davisan02,True,1.0422295,0.0
0,552,A. Davis - davisan02,False,4.976406,0.0
1,552,A. Davis - davisan02,False,3.1739612,0.0
2,552,A. Davis - davisan02,False,4.6105814,0.0
3,552,A. Davis - davisan02,False,8.189283,3.4509314477515005
4,552,A. Davis - davisan02,True,12.507019,9.267908597001998
0,593,A. Davis - davisan02,False,4.0233746,0.0
1,593,A. Davis - davisan02,False,4.4993258,3.565622747479459
2,593,A. Davis - davisan02,False,3.8121405,2.131245494958918
3,593,A. Davis - davisan02,False,5.4312706,3.696868242438377
4,593,A. Davis - davisan02,True,5.7117143,0.26249098991783626
0,594,A. Davis - davisan02,False,3.3347764,0.0
