interval,gameId,player,exercise,q_score,reward
1,380,A. Burks - burksal01,True,4.7659206,4.9502369668246455
2,380,A. Burks - burksal01,True,5.2918806,5.900473933649291
3,380,A. Burks - burksal01,True,7.890185,11.850710900473937
4,380,A. Burks - burksal01,True,6.8372736,11.800947867298582
0,405,A. Burks - burksal01,False,3.638233,0.0
1,405,A. Burks - burksal01,False,3.239713,0.6999140971466185
2,405,A. Burks - burksal01,False,3.6326602,1.399828194293237
3,405,A. Burks - burksal01,False,3.1256669,3.0997422914398562
4,405,A. Burks - burksal01,True,0.52274334,0.0
0,465,A. Burks - burksal01,False,3.9014676,0.0
1,465,A. Burks - burksal01,False,2.8330057,0.0
2,465,A. Burks - burksal01,False,1.1650561,0.0
3,465,A. Burks - burksal01,False,1.801432,0.0
4,465,A. Burks - burksal01,True,1.526996,0.0
0,551,A. Burks - burksal01,False,3.7879066,0.0
1,551,A. Burks - burksal01,False,5.3521852,5.128586256961375
2,551,A. Burks - burksal01,True,2.5892951,3.2571725139227503
3,551,A. Burks - burksal01,False,1.8739105,0.0
4,551,A. Burks - burksal01,True,0.5759837,0.0
0,552,A. Burks - burksal01,False,3.7888446,0.0
1,552,A. Burks - burksal01,False,3.9436445,2.441843100816353
2,552,A. Burks - burksal01,True,7.4658203,7.883686201632706
3,552,A. Burks - burksal01,True,7.90116,10.325529302449059
4,552,A. Burks - burksal01,True,7.7112637,10.767372403265412
0,593,A. Burks - burksal01,False,3.4644966,0.0
1,593,A. Burks - burksal01,False,7.950643,5.854900632545345
2,593,A. Burks - burksal01,True,4.3065686,5.7098012650906895
3,593,A. Burks - burksal01,True,3.0949085,3.5647018976360343
4,593,A. Burks - burksal01,True,0.88198763,0.0
0,674,A. Burks - burksal01,False,2.7917278,0.0
1,674,A. Burks - burksal01,False,3.4488852,1.171764455519971
2,674,A. Burks - burksal01,False,2.3422549,0.0
3,674,A. Burks - burksal01,False,0.5703041,0.0
4,674,A. Burks - burksal01,True,-0.087659754,0.0
0,675,A. Burks - burksal01,False,3.9029458,0.0
1,675,A. Burks - burksal01,False,3.0780134,0.7857142857142856
2,675,A. Burks - burksal01,True,3.6964612,5.571428571428571
3,675,A. Burks - burksal01,False,2.0694103,1.3571428571428577
4,675,A. Burks - burksal01,True,1.3360566,1.1428571428571423
0,775,A. Burks - burksal01,False,3.1128273,0.0
1,775,A. Burks - burksal01,True,4.1251707,4.241986401165614
2,775,A. Burks - burksal01,False,3.2366223,1.4839728023312286
3,775,A. Burks - burksal01,True,2.43627,5.725959203496842
4,775,A. Burks - burksal01,True,2.1366282,3.9679456046624573
0,816,A. Burks - burksal01,False,2.5649292,0.0
1,816,A. Burks - burksal01,False,1.5613185,0.0
2,816,A. Burks - burksal01,False,0.7621653,0.0
3,816,A. Burks - burksal01,False,0.33440906,0.0
4,816,A. Burks - burksal01,True,0.61656207,0.0
0,848,A. Burks - burksal01,False,3.0300126,0.0
1,848,A. Burks - burksal01,False,1.2170626,0.0
2,848,A. Burks - burksal01,False,1.3417763,0.0
3,848,A. Burks - burksal01,False,1.7685724,0.22418352703474298
4,848,A. Burks - burksal01,True,2.807559,3.298911369379658
0,872,A. Burks - burksal01,False,3.8091018,0.0
1,872,A. Burks - burksal01,False,2.3393576,0.0
2,872,A. Burks - burksal01,False,3.1262062,3.0997422914387815
3,872,A. Burks - burksal01,True,3.1053934,4.649613437158173
4,872,A. Burks - burksal01,True,3.347881,5.199484582877563
0,927,A. Burks - burksal01,False,3.5961003,0.0
1,927,A. Burks - burksal01,False,2.6016371,0.0
2,927,A. Burks - burksal01,False,1.5030833,0.8655946353285948
3,927,A. Burks - burksal01,True,1.7627255,1.7983919529928922
4,927,A. Burks - burksal01,True,1.1209958,0.0
0,928,A. Burks - burksal01,False,4.135912,0.0
1,928,A. Burks - burksal01,False,5.9782624,3.701325623019339
